AGE;GNDR;ADMIT;COLLEGE;STUDENT_MAJOR;DIPLOMA_DESCRIPTION;STUDENT_LEVEL;SCHOOL;SCHOOL_CITY;CITIZENSHIP
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
19;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al-Thakafa Sec. Sch. G;Sharjah;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al-Shula Private School;;Non Citizen
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Um Amarah Sec. Sch. Edu. G.;Sharjah;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Tawain Independent Sec.;Doha;GCC
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Sho'ala Private Sch.;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Mo'ad Bin Jabel Secondary;SHARJAH;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Gobaibah Secondary G.;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Model Secondary School;Sharjah;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Waset Secondary G;SHARJAH;UAE-Sharjah
22;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Family Development Foundation;Al Ain;UAE-Abu Dhabi
19;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Shifa'a Bint Abdullah Sec;SHARJAH;UAE-Sharjah
19;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al-Thumeed Sec.G.;Sharjah;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Sho'ala Private Sch.;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Yousuf Bin Issa Secondary B;KUWAIT;GCC
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Humoud Al Jaber Secondary;KUWAIT;GCC
19;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Abdullatif Thunaian Al Ghanim;Kuwait;GCC
20;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Refaa Model Secondary;Kuwait;GCC
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Saif Al-Yarubi Sec .B. Sch.;Sharjah;UAE-Sharjah
55;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Umm Al Qurah Secondary School;RIYADH;GCC
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Ameer Secondary;UMM AL QUWAIN;UAE-Um Alquwain
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Wahda Private School;Sharjah;UAE-Sharjah
17;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Asma' Bint Omais Secondary;AJMAN;UAE-Passport
21;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Nour Intrnational Pvt B;SHARJAH - EMIRATE;Non Citizen
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Dheet Secondary G;RAS AL KHAIMAH - EMI;UAE-Ras Alkhaimah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Asma'a Bint Al-No'aman Sec G;DUBAI;UAE-Dubai
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Reffa'a Secondary G.;SHARJAH;UAE-Sharjah
20;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Mansour Private School;;GCC
22;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Sahel Private school;Sharjah;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Saif Al-Yarubi Sec .B. Sch.;Sharjah;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al-Aalam Al-Jadeed Private Sch;Dubai;Non Citizen
21;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al-Nouf Secondary G;SHARJAH;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Shifa'a Bint Abdullah Sec;SHARJAH;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Fatima Al Zahra' Secondary G.;SHARJAH;UAE-Sharjah
20;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Dubai Modern Education School;DUBAI;Non Citizen
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Bahithat Al Badyeh Secondary G;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Saif Al-Yarubi Sec .B. Sch.;Sharjah;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Model Secondary School;Sharjah;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Saif Al-Yarubi Sec .B. Sch.;Sharjah;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Da'age Al Salman Al Subah Sch;KUWAIT;GCC
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khaldia Secondary;SHARJAH;UAE-Sharjah
20;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Ahmed Bin Hanbel Secondary;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Ahmed Bin Hanbel Secondary;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Mahmoud Secondary;KALBA;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khaldia Secondary;SHARJAH;GCC
18;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Hosan National Model Sch;SAUDIA ARABIA;GCC
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Fatima Al Zahra' Secondary G.;SHARJAH;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al-Nouf Secondary G;SHARJAH;UAE-Sharjah
34;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Manazel Sharjah;SHARJAH;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Heerah Secondary G;SHARJAH;Non Citizen
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Dubai Modern Education School;DUBAI;GCC
19;F;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Anjal Albasateen Secondary Sc;jeddah;GCC
18;F;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Hikmah Private Sec. Sch.;AJMAN;UAE-Passport
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Umm Al Mo'meneen Secondary;AL FUJAIRAH;UAE-Al Fujairah
19;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Dheet Secondary G;RAS AL KHAIMAH - EMI;UAE-Ras Alkhaimah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Wakra Secondary;QATAR;GCC
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Mubarakia Secondary;KUWAIT;GCC
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khaldia Secondary;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Mo'ad Bin Jabel Secondary;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Ma'refa Private School;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Wahda Private School;Sharjah;UAE-Dubai
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Mahmoud Secondary;KALBA;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Mahmoud Secondary;KALBA;UAE-Sharjah
21;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Seif Bin Hamad Al-Sharqi B.Sec;Fujairah;UAE-Al Fujairah
24;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Rafee'a Secondary;SHARJAH;UAE-Sharjah
16;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Ahlia Pvt Secondary;SHARJAH;Non Citizen
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Dubai  Secondary;DUBAI;UAE-Dubai
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Ahmed Meshari Al Adwani Sec;AL EDAILYAH;GCC
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Fatima Al Zahra' Secondary G.;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Hamad BinAbdul. AlSharqi Sec B;AL FUJAIRAH - EMIRAT;UAE-Al Fujairah
18;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Wahda Private School;Sharjah;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Oroubah Secondary sch;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Military High School;Al Ain;UAE-Abu Dhabi
17;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Mo'ad Bin Jabel Secondary;SHARJAH;UAE-Sharjah
25;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
25;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Rashediah Secondary;AJMAN;UAE-Ajman
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Mo'ad Bin Jabel Secondary;SHARJAH;UAE-Sharjah
20;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Abu Obaidah Bin Al Jarah Pvt;AJMAN;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Wahda Private School;;UAE-Ajman
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Saif Al-Yarubi Sec .B. Sch.;Sharjah;UAE-Sharjah
29;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Islamic Secondary Inst B;DUBAI;UAE-Passport
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Halwan Secondary;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khaleej Al Arabi Secondary;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Muath Bin Gabal Externals;Sharjah;UAE-Sharjah
30;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Sharjah Home School B;SHARJAH - EMIRATE;UAE-Sharjah
26;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Mahajreen Adult Ed. Center;Sharjah;UAE-Sharjah
19;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Military High School;Al Ain;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;High School -Literature;Undergraduate;Al Itehad Pvt Secondary;DUBAI;UAE-Dubai
20;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Military High School;Al Ain;UAE-Um Alquwain
19;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Military High School;Al Ain;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Model Secondary School;Sharjah;UAE-Abu Dhabi
18;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Safa Secondary;DUBAI;Non Citizen
18;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;El Orman Experimental Lang Sch;Giza;Non Citizen
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Ma'arif Secondary;DUBAI;UAE-Passport
22;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Sha'am Secondary;RAS AL-KHAIMAH;UAE-Ras Alkhaimah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Oroubah Secondary sch;SHARJAH;Nil (No Official Documents)
20;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Hamad BinAbdul. AlSharqi Sec B;AL FUJAIRAH - EMIRAT;UAE-Al Fujairah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Ras Al Khaimah Secondary;RAS AL-KHAIMAH;UAE-Abu Dhabi
19;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Sabahia Secondary;RAS AL-KHAIMAH;UAE-Ras Alkhaimah
18;M;Fall 2011-2012;Law;Law;Secondary School -Scientific;Undergraduate;Al Rams Secondary;RAS AL-KHAIMAH;UAE-Ras Alkhaimah
19;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Estiqlal Private School;Sharjah;UAE-Sharjah
36;F;Fall 2011-2012;Law;Law;;Undergraduate;Bahithat Al Badyeh Secondary G;SHARJAH;UAE-Sharjah
18;F;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Reffa'a Secondary G.;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Abu Mussa Secondary;SHARJAH;Non Citizen
19;M;Fall 2011-2012;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;F;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;American International School;ABU DHABI;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Dubai National School.;DUBAI;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Dubai International Secondary;DUBAI;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Sir Bani Yaas Boys School;Abu Dhabi;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Rouqaya Sec. Sch. G.;Sharjah;UAE-Sharjah
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Sir Bani Yaas Boys School;Abu Dhabi;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Wesgreen International School;SHARJAH;UAE-Ajman
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Ahlia Pvt Secondary;SHARJAH;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Inter. Sch.Of Creative Science;Sharjah;UAE-Sharjah
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Wesgreen International School;SHARJAH;Non Citizen
19;F;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Al Ansar International School;Sharjah;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Al Khaleej National Pvt Sch;DUBAI;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Sharjah American Intl School;Dubai;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Manarat Alreyadh Al Ahlya;RIYADH;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Al Najah Secondary;ABU DHABI;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;The British School -khubairat;;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Nour Intrnational Pvt B;SHARJAH - EMIRATE;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;The Westminster School;DUBAI;Non Citizen
19;M;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Mohamed Bin Rashid Secondary B;DUBAI;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Al Ma'arifa Int. Private Sch.;Sharjah;Non Citizen
17;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Rahebat Al Wardia Pvt School;JORDAN;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Ma'arifa Pvt Intr. School;SHARJAH;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Ahlia Al Khayria Secondary;DUBAI;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Undeclared;;Non Citizen
19;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Undeclared;;Non Citizen
17;F;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Al Ma'arifa Int. Private Sch.;Sharjah;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Al Najah Secondary;ABU DHABI;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Al Najah Secondary;ABU DHABI;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Al Khaleej National Pvt Sch;DUBAI;GCC
19;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Wardeya Secondary;ABU DHABI;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Inter. Sch.Of Creative Science;Sharjah;Non Citizen
19;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Al Nahda National School AUH;ABU DHABI;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Wardeya Secondary;ABU DHABI;Non Citizen
19;M;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Nu'man Bin Basheer Sec;AJMAN;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Al Rawafed Pvt;ABU DHABI;UAE-Abu Dhabi
17;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Rosary School;;Non Citizen
19;M;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Hamad BinAbdul. AlSharqi Sec B;AL FUJAIRAH - EMIRAT;Non Citizen
19;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;American International School;Dubai;Non Citizen
17;M;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Nour Intrnational Pvt B;SHARJAH - EMIRATE;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Dubai International Secondary;DUBAI;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Al Nahda National School AUH;ABU DHABI;Non Citizen
17;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Sharjah American Intl School;SHARJAH;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Al Itehad Pvt Secondary;DUBAI;UAE-Dubai
19;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Reffa'a Secondary G.;SHARJAH;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Sharjah American Intl School;SHARJAH;UAE-Sharjah
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Al Nahda National School AUH;ABU DHABI;Non Citizen
17;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al-Aalam Al-Jadeed Private Sch;Dubai;UAE-Passport
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Rossary Pvt School;ABU DHABI;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Sharjah American Intl School;SHARJAH;UAE-Ajman
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Undeclared;;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Al Ma'arifa Int. Private Sch.;Sharjah;Non Citizen
17;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Nour Intrnational Pvt B;SHARJAH - EMIRATE;Non Citizen
19;F;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Heerah Secondary G;SHARJAH;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;American International School;ABU DHABI;GCC
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Research Science School;DUBAI;Non Citizen
18;F;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Al Thafrah Secondary;BADI ZAYED;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;American International School;Dubai;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;IG -Scientific;Foundation Year;Al Ma'refa Private School;SHARJAH;Non Citizen
17;F;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Dubai National School.;DUBAI;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Al Nour Intrnational Pvt B;SHARJAH - EMIRATE;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;Secondary School -Scientific;Foundation Year;Mohamed Bin Rashid Secondary B;DUBAI;Non Citizen
18;M;Fall 2011-2012;Medicine;Medicine & Surgery;High School -Scientific;Foundation Year;Al Ma'arif Secondary;DUBAI;Non Citizen
